id,sku,name,material,percentage,sex,color,category,price,discount
2585,435143689600,Cotton Canvas Jacket,Cotton,100,Woman,Yellow,Jackets & Coats,6026,0
2586,245250009514,Belted Plaid Wool Herringbone Coat,Denim,100,Woman,Brown,Jackets & Coats,4090,0
2587,534117449191,Cotton Canvas Utility Jacket,Cotton,100,Woman,Violet,Jackets & Coats,4963,0
2588,327762081383,Houndstooth Quilted Down Jacket,Wool,100,Woman,Other,Jackets & Coats,4534,0
2589,582012673947,Single-Breasted Wool Coat,Denim,100,Woman,Dark Green,Jackets & Coats,5845,0
2590,728231732251,Water-Resistant Packable Hooded Jacket,Flannel,100,Woman,Brown,Jackets & Coats,714,0
2591,514112715016,Leather-Sleeve Bomber Jacket,Cotton,100,Woman,Black,Jackets & Coats,404,30
2592,758853212744,Quilted CoatReversible Quilted Barn Coat,Other,100,Woman,Violet,Jackets & Coats,1741,0
2593,731462441745,Corduroy Windbreaker Jacket,Leather,100,Woman,Yellow,Jackets & Coats,3614,0
2594,143145277368,Embroidered Patch Insulated Jacket,Cotton,100,Woman,Yellow,Jackets & Coats,762,0
2595,607112617119,Water-Repellent Quilted Down Jacket,Wool,100,Woman,Dark Green,Jackets & Coats,3457,0
2596,384121446137,Plaid Wool Twill Trench Coat,Denim,100,Woman,Green,Jackets & Coats,5175,10
2597,764290269869,Houndstooth Quilted Down Jacket,Flannel,100,Woman,Green,Jackets & Coats,4611,0
2598,686736719744,Water-Repellent Quilted Down Jacket,Denim,100,Woman,Violet,Jackets & Coats,5264,0
2599,071527680754,Double-Faced Wool Wrap Coat,Wool,100,Woman,Purple,Jackets & Coats,1574,0
2600,822111197669,Double-Faced Wool Wrap Coat,Other,100,Woman,Blue,Jackets & Coats,5110,0
2601,547411093761,Quilted Jacket,Wool,100,Woman,White,Jackets & Coats,592,0
2602,441939940594,Belted Plaid Wool Herringbone Coat,Flannel,100,Woman,Black,Jackets & Coats,5540,0
2603,103848642683,Quilted Leather Bomber Jacket,Cotton,100,Woman,Dark Blue,Jackets & Coats,3418,0
2604,677789947788,Packable Water-Repellant Quilted Gilet,Denim,100,Woman,Green,Jackets & Coats,383,0
2605,197219534284,Plaid Wool Twill Trench Coat,Leather,100,Woman,Purple,Jackets & Coats,2937,0
2606,492579416087,Logo Fleece Baseball Jacket,Leather,100,Woman,Camel,Jackets & Coats,5279,0
2607,761204078192,Belted Plaid Wool Herringbone Coat,Denim,100,Woman,Dark Red,Jackets & Coats,5286,0
2608,500830922328,Wool Melton Long Coat,Leather,100,Woman,Camel,Jackets & Coats,4487,0
2609,867399802034,Water-Repellent Quilted Down Jacket,Flannel,100,Woman,Camel,Jackets & Coats,3264,0
2610,839258368320,Camel-Hair Twill Long Polo Coat,Flannel,100,Woman,Blue,Jackets & Coats,5950,0
2611,718158322370,Plaid Wool Twill Trench Coat,Cotton,100,Woman,Black,Jackets & Coats,2184,0
2612,543718679332,Quilted CoatReversible Quilted Barn Coat,Other,100,Woman,Orange,Jackets & Coats,652,0
2613,617631791901,Leather-Sleeve Bomber Jacket,Denim,100,Woman,Violet,Jackets & Coats,838,0
2614,293003721809,Cotton Canvas Jacket,Cotton,100,Woman,Yellow,Jackets & Coats,6204,30
2615,182535264233,Single-Breasted Wool Coat,Wool,100,Woman,Orange,Jackets & Coats,4341,0
2616,576300304843,Packable Water-Repellant Quilted Gilet,Denim,100,Woman,Dark Blue,Jackets & Coats,5450,0
2617,454949777261,Sheepskin Leather Moto Jacket,Cotton,100,Woman,Other,Jackets & Coats,704,0
2618,491968815710,Camel-Hair Twill Long Polo Coat,Cotton,100,Woman,Purple,Jackets & Coats,3341,0
2619,587184422049,Plaid Quilted Down Jacket,Denim,100,Woman,Dark Red,Jackets & Coats,3337,0
2620,240832975927,Logo Satin Bomber Jacket,Leather,100,Woman,Other,Jackets & Coats,436,0
2621,676779475680,Velvet Quilted Down Jacket,Denim,100,Woman,Blue,Jackets & Coats,1962,15
2622,073492244584,Plaid Quilted Down Jacket,Other,100,Woman,Blue,Jackets & Coats,2474,0
2623,800922286644,Logo Fleece Baseball Jacket,Leather,100,Woman,Yellow,Jackets & Coats,3095,15
2624,795038836549,Water-Repellent Quilted Down Jacket,Cotton,100,Woman,Yellow,Jackets & Coats,3022,0
2625,835722412731,Houndstooth Quilted Down Jacket,Flannel,100,Woman,Orange,Jackets & Coats,1762,0
2626,291775760071,Camel-Hair Twill Long Polo Coat,Other,100,Woman,Dark Green,Jackets & Coats,2836,0
2627,001132610243,Double-Faced Wool Wrap Coat,Leather,100,Woman,Blue,Jackets & Coats,880,0
2628,420966454884,Plaid Quilted Down Jacket,Cotton,100,Woman,Dark Blue,Jackets & Coats,5871,0
2629,963622792697,Quilted CoatReversible Quilted Barn Coat,Flannel,100,Woman,Orange,Jackets & Coats,5476,0
2630,517361908402,Leather-Sleeve Bomber Jacket,Denim,100,Woman,Green,Jackets & Coats,2384,0
2631,860652387425,Leather-Sleeve Bomber Jacket,Wool,100,Woman,Red,Jackets & Coats,940,0
2632,849105710889,Cotton Canvas Utility Jacket,Other,100,Woman,Dark Blue,Jackets & Coats,1725,10
2633,519527612116,Logo Satin Bomber Jacket,Flannel,100,Woman,Red,Jackets & Coats,5147,0
2634,430260102568,Corduroy Windbreaker Jacket,Cotton,100,Woman,Dark Red,Jackets & Coats,6213,0
2635,104879054342,Camel-Hair Twill Long Polo Coat,Flannel,100,Woman,Other,Jackets & Coats,4455,0
2636,347698337550,Quilted CoatReversible Quilted Barn Coat,Leather,100,Woman,Yellow,Jackets & Coats,2502,10
2637,124021512991,Cotton Canvas Utility Jacket,Flannel,100,Woman,Orange,Jackets & Coats,2800,0
2638,591752006756,Single-Breasted Wool Coat,Flannel,100,Woman,Blue,Jackets & Coats,5304,0
2639,217208838086,Sheepskin Leather Moto Jacket,Wool,100,Woman,Red,Jackets & Coats,3127,0
2640,716652810859,Embroidered Patch Denim Trucker Jacket,Leather,100,Woman,Purple,Jackets & Coats,6156,0
2641,551933326480,Wool Melton Long Coat,Other,100,Woman,Camel,Jackets & Coats,5777,0
2642,253249900937,Water-Repellent Packable Gilet,Leather,100,Woman,Green,Jackets & Coats,3459,0
2643,389576553502,Camel-Hair Twill Long Polo Coat,Cotton,100,Woman,Dark Red,Jackets & Coats,3300,0
2644,251712802366,Single-Breasted Wool Coat,Other,100,Woman,White,Jackets & Coats,2801,0
2645,294610236898,Eve Crepe-Back-Satin Jumpsuit,Leather,100,Woman,White,Jumpsuits,421,15
2646,652393793358,Mélange Wool Jersey Roll Neck Jumpsuit,Cotton,100,Woman,Purple,Jumpsuits,102,0
2647,153828966530,Twist-Front Jersey One-Shoulder Jumpsuit,Other,100,Woman,Dark Green,Jumpsuits,331,0
2648,128627715056,Satin-Trim Crepe Sleeveless Jumpsuit,Denim,100,Woman,Dark Blue,Jumpsuits,257,15
2649,752945709638,Woven Cape One-Shoulder Jumper Jumpsuit,Wool,100,Woman,Other,Jumpsuits,202,15
2650,001751819962,Belted Cape Georgette Jumpsuit,Denim,100,Woman,Violet,Jumpsuits,135,0
2651,902680652414,Linen-Cotton Dobby Coverallr,Flannel,100,Woman,Dark Red,Jumpsuits,515,0
2652,726164995417,Indigo Floral-Print Jersey Jumpsuit,Denim,100,Woman,Dark Red,Jumpsuits,287,0
2653,030361207025,Eve Crepe-Back-Satin Jumpsuit,Leather,100,Woman,Yellow,Jumpsuits,185,0
2654,497850527499,Double-Faced Zip-Front Flight Suit,Leather,100,Woman,Dark Red,Jumpsuits,394,0
2655,583518557095,Robynne Denim Overall,Other,100,Woman,Yellow,Jumpsuits,113,10
2656,584716778907,Twist-Front Jersey One-Shoulder Jumpsuit,Leather,100,Woman,Other,Jumpsuits,399,15
2657,511560623655,Twist-Front Jersey One-Shoulder Jumpsuit,Wool,100,Woman,White,Jumpsuits,130,0
2658,304738075747,Satin-Trim Crepe Sleeveless Jumpsuit,Flannel,100,Woman,Camel,Jumpsuits,450,0
2659,362354917340,Woven Cape One-Shoulder Jumper Jumpsuit,Other,100,Woman,Black,Jumpsuits,167,0
2660,006824221009,Cape Georgette One-Shoulder Jumpsuit,Leather,100,Woman,Dark Green,Jumpsuits,243,15
2661,117614978439,Satin-Trim Crepe Sleeveless Jumpsuit,Leather,100,Woman,Red,Jumpsuits,488,0
2662,453791744865,Satin-Trim Crepe Sleeveless Jumpsuit,Cotton,100,Woman,Black,Jumpsuits,241,0
2663,505497701609,Belted Cape Georgette Jumpsuit,Leather,100,Woman,Dark Green,Jumpsuits,310,0
2664,835260506903,Twist-Front Jersey One-Shoulder Jumpsuit,Flannel,100,Woman,Camel,Jumpsuits,217,0
2665,596912432139,Woven Cape One-Shoulder Jumper Jumpsuit,Other,100,Woman,Black,Jumpsuits,313,0
2666,531588144394,Twist-Front Jersey One-Shoulder Jumpsuit,Wool,100,Woman,Brown,Jumpsuits,186,0
2667,356342749204,Double-Faced Zip-Front Flight Suit,Cotton,100,Woman,Yellow,Jumpsuits,504,0
2668,861981992784,Linen-Cotton Dobby Coverallr,Denim,100,Woman,Black,Jumpsuits,191,0
2669,787856075245,Mélange Wool Jersey Roll Neck Jumpsuit,Leather,100,Woman,Dark Red,Jumpsuits,217,0
2670,970135795654,PRL x Naiomi Glasses Wool-Blend Jumper,Flannel,100,Woman,Dark Blue,Knitwear,472,0
2671,618239726625,Wool Hooded Jumper,Other,100,Woman,Camel,Knitwear,596,0
2672,234933316877,Geo-Motif Wool-Blend Jumper,Cotton,100,Woman,White,Knitwear,128,20
2673,465777694693,Cable-Knit Wool-Cashmere Cardigan,Flannel,100,Woman,Other,Knitwear,401,0
2674,321112731415,Striped Short-Sleeve Jumper,Wool,100,Woman,White,Knitwear,443,0
2675,717755767140,Snowflake-Motif Shawl-Collar Cardigan,Leather,100,Woman,Violet,Knitwear,143,0
2676,776826354486,Polo Bear Wool-Cashmere Knit Hoodie,Wool,100,Woman,Orange,Knitwear,433,0
2677,044741954552,Aran-Knit Wool-Alpaca Roll Neck,Cotton,100,Woman,Red,Knitwear,136,0
2678,754750724807,Cable-Knit Cotton Crewneck Jumper,Cotton,100,Woman,Blue,Knitwear,264,10
2679,944876087323,Snowflake-Motif Wool Crewneck Jumper,Flannel,100,Woman,Black,Knitwear,279,0
2680,418604142596,Wool Shawl-Collar Cardigan,Leather,100,Woman,Violet,Knitwear,173,0
2681,590560552786,Polo Bear Cotton Roll-Neck Jumper,Wool,100,Woman,Violet,Knitwear,451,0
2682,809193617245,PRL x Naiomi Glasses Wool-Blend Jumper,Other,100,Woman,Orange,Knitwear,419,0
2683,899059052000,Cable-Knit Cashmere Jumper,Denim,100,Woman,Dark Blue,Knitwear,288,0
2684,687304765415,Cashmere Roll Neck Jumper,Flannel,100,Woman,Orange,Knitwear,506,20
2685,469326901130,Plaid Alpaca-Blend Short-Sleeve Jumper,Other,100,Woman,Blue,Knitwear,178,0
2686,885065535583,Fair Isle Alpaca-Blend Cardigan,Other,100,Woman,Orange,Knitwear,283,0
2687,531461703123,Polo Bear Cotton Crewneck Jumper,Denim,100,Woman,Green,Knitwear,585,0
2688,718836147126,Wool Hooded Jumper,Denim,100,Woman,Brown,Knitwear,266,15
2689,126733086444,Snowflake-Motif Shawl-Collar Cardigan,Cotton,100,Woman,Dark Green,Knitwear,147,0
2690,958388010114,Snowflake-Motif Wool Crewneck Jumper,Other,100,Woman,Green,Knitwear,395,0
2691,889619108453,Cable-Knit Wool-Cashmere V-Neck Jumper,Wool,100,Woman,Brown,Knitwear,364,0
2692,225916902105,Cable-Knit Wool-Cashmere V-Neck Jumper,Flannel,100,Woman,Brown,Knitwear,202,0
2693,979853165685,Palm-Tree-Motif Cable Cotton Jumper,Flannel,100,Woman,Red,Knitwear,220,0
2694,124228604690,Polo Bear Cotton Roll-Neck Jumper,Wool,100,Woman,Green,Knitwear,281,0
2695,182466475515,Logo Crest Wool Crewneck Jumper,Leather,100,Woman,Red,Knitwear,218,0
2696,468217195491,Cropped Cable Wool-Cashmere Jumper,Leather,100,Woman,Dark Red,Knitwear,394,0
2697,432382983269,Palm-Tree-Motif Cable Cotton Jumper,Denim,100,Woman,Yellow,Knitwear,579,15
2698,698180395698,Striped Short-Sleeve Jumper,Denim,100,Woman,Dark Blue,Knitwear,430,0
2699,449384331917,PRL x Naiomi Glasses Wool-Blend Jumper,Leather,100,Woman,Orange,Knitwear,412,0
2700,086348581919,Cable-Knit Wool-Cashmere V-Neck Jumper,Denim,100,Woman,Dark Green,Knitwear,599,0
2701,586238819176,Slim Fit Cashmere Rollneck,Other,100,Woman,Other,Knitwear,231,0
2702,569685638890,Cable-Knit Wool-Cashmere Cardigan,Leather,100,Woman,Dark Red,Knitwear,231,0
2703,813331895202,Plaid Alpaca-Blend Crewneck Jumper,Flannel,100,Woman,Purple,Knitwear,258,0
2704,792727074679,Wool Shawl-Collar Cardigan,Denim,100,Woman,Green,Knitwear,476,30
2705,505385774260,Classic Fit Cable Wool-Cashmere Jumper,Denim,100,Woman,Black,Knitwear,483,0
2706,481964777469,Aran-Knit Crewneck Jumper,Denim,100,Woman,Dark Green,Knitwear,528,0
2707,386638390151,Plaid Alpaca-Blend Short-Sleeve Jumper,Other,100,Woman,Violet,Knitwear,518,20
2708,489223924800,Striped Short-Sleeve Jumper,Leather,100,Woman,Yellow,Knitwear,265,0
2709,789096512602,Cotton Crewneck Jumper,Wool,100,Woman,Red,Knitwear,367,0
2710,523765126759,Cable-Knit Wool-Cashmere V-Neck Jumper,Wool,100,Woman,White,Knitwear,153,0
2711,318661648221,Polo Bear Wool-Cashmere Jumper,Flannel,100,Woman,Other,Knitwear,287,0
2712,124648047943,Logo Crest Wool Crewneck Jumper,Leather,100,Woman,Brown,Knitwear,422,0
2713,022647645627,Fair Isle Wool-Blend Jumper,Leather,100,Woman,Green,Knitwear,597,0
2714,405407255496,Cable-Knit Wool-Cashmere Cardigan,Wool,100,Woman,Dark Red,Knitwear,250,0
2715,896180942566,Cotton Crewneck Jumper,Other,100,Woman,Red,Knitwear,471,0
2716,952213578551,Aran-Knit Wool-Blend Crewneck Jumper,Denim,100,Woman,Camel,Knitwear,490,0
2717,956054111999,Palm-Tree-Motif Cable Cotton Jumper,Other,100,Woman,Brown,Knitwear,546,10
2718,583320626239,Cable-Knit Cotton Crewneck Jumper,Leather,100,Woman,Dark Green,Knitwear,524,0
2719,018192333868,Aran-Knit Wool-Blend Crewneck Jumper,Leather,100,Woman,Dark Blue,Knitwear,513,0
2720,567635073479,Classic Fit Cable Wool-Cashmere Jumper,Leather,100,Woman,Other,Knitwear,514,0
2721,765541356634,Wimbledon Cable-Knit Cotton Jumper,Denim,100,Woman,Camel,Knitwear,176,0
2722,675502397450,The Ralph & Ricky Bear Jumper,Wool,100,Woman,Yellow,Knitwear,571,0
2723,658839173591,Cropped Cable Wool-Cashmere Jumper,Wool,100,Woman,White,Knitwear,172,0
2724,140348147376,Cable-Knit Cotton Crewneck Jumper,Denim,100,Woman,Camel,Knitwear,149,0
2725,241932329292,Cropped Cable Wool-Cashmere Jumper,Leather,100,Woman,Dark Green,Knitwear,463,0
2726,378281005312,Cropped Cable Wool-Cashmere Jumper,Wool,100,Woman,Dark Blue,Knitwear,258,30
2727,160876786580,Polo Bear Cotton Crewneck Jumper,Leather,100,Woman,Brown,Knitwear,227,0
2728,739998383292,Cotton Crewneck Jumper,Wool,100,Woman,Blue,Knitwear,206,0
2729,850640733802,Classic Fit Cable Wool-Cashmere Jumper,Denim,100,Woman,Other,Knitwear,275,10
2730,293761686484,Polo Bear Cotton Crewneck Jumper,Leather,100,Woman,Dark Red,Knitwear,370,0
2731,976302109826,Cable-Knit Wool-Blend Crewneck Jumper,Cotton,100,Woman,Purple,Knitwear,570,0
2732,140554940465,Wool-Blend Shawl Cardigan,Denim,100,Woman,Red,Knitwear,417,30
2733,849627239880,Classic Fit Cable Wool-Cashmere Jumper,Other,100,Woman,Blue,Knitwear,405,30
2734,089249296274,Plaid Alpaca-Blend Short-Sleeve Jumper,Cotton,100,Woman,Red,Knitwear,233,0
2735,801923244475,Pointelle Linen Cardigan,Flannel,100,Woman,Red,Knitwear,356,0
2736,098150212719,Cable-Knit Cotton Cricket Jumper,Wool,100,Woman,Orange,Knitwear,216,0
2737,765642620643,Polo Bear Cotton Crewneck Jumper,Leather,100,Woman,Black,Knitwear,542,0
2738,457123865320,Intarsia-Knit Jacquard Cardigan,Wool,100,Woman,Red,Knitwear,426,0
2739,706667817908,Fair Isle Alpaca-Blend Cardigan,Leather,100,Woman,Other,Knitwear,360,0
2740,888035543247,Cashmere Short-Sleeve Crewneck Jumper,Leather,100,Woman,Purple,Knitwear,574,0
2741,008565639760,Short-Sleeve Cotton Cricket Jumper,Denim,100,Woman,Black,Knitwear,490,0
2742,038229410887,Cable-Knit Cashmere Jumper,Leather,100,Woman,Other,Knitwear,585,0
2743,834975856577,Polo Bear Cotton Crewneck Jumper,Other,100,Woman,Yellow,Knitwear,483,0
2744,515262538682,The Ralph & Ricky Bear Jumper,Flannel,100,Woman,Brown,Knitwear,436,0
2745,378319868448,Wool Shawl-Collar Cardigan,Wool,100,Woman,Yellow,Knitwear,208,0
2746,378351023395,Cable-Knit Wool-Cashmere V-Neck Jumper,Wool,100,Woman,Green,Knitwear,363,0
2747,224056275489,Cropped Cable Wool-Cashmere Jumper,Denim,100,Woman,White,Knitwear,237,30
2748,583168005200,Pointelle Linen Cardigan,Flannel,100,Woman,Brown,Knitwear,594,0
2749,332145509642,Logo Crest Wool Crewneck Jumper,Denim,100,Woman,Orange,Knitwear,586,0
2750,467358977947,Cable-Knit Wool-Cashmere Cardigan,Wool,100,Woman,Other,Knitwear,384,20
2751,288381098396,Cropped Cable Wool-Cashmere Jumper,Cotton,100,Woman,Black,Knitwear,363,0
2752,440488046677,Short-Sleeve Cotton Cricket Jumper,Cotton,100,Woman,Dark Blue,Knitwear,399,0
2753,010259397544,Short-Sleeve Cotton Cricket Jumper,Other,100,Woman,Dark Blue,Knitwear,169,0
2754,183580321975,Pointelle Linen Cardigan,Wool,100,Woman,Red,Knitwear,509,0
2755,298871239927,Wimbledon Cable-Knit Cotton Jumper,Flannel,100,Woman,Yellow,Knitwear,156,0
2756,655173401014,Snowflake-Motif Shawl-Collar Cardigan,Cotton,100,Woman,Black,Knitwear,350,0
2757,848931349434,Cable-Knit Cashmere Jumper,Denim,100,Woman,Green,Knitwear,557,0
2758,097541032749,Snowflake-Motif Shawl-Collar Cardigan,Denim,100,Woman,Dark Red,Knitwear,521,0
2759,360352686397,Striped Short-Sleeve Jumper,Leather,100,Woman,Black,Knitwear,406,10
2760,355721262109,Plaid Alpaca-Blend Short-Sleeve Jumper,Denim,100,Woman,Purple,Knitwear,224,0
2761,865020953121,Cotton Crewneck Jumper,Other,100,Woman,Blue,Knitwear,289,0
2762,606602022157,Wool Hooded Jumper,Wool,100,Woman,Red,Knitwear,286,0
2763,291290363085,Fair Isle Wool Half-Zip Jumper,Wool,100,Woman,Blue,Knitwear,319,0
2764,689600715892,Classic Fit Cable Wool-Cashmere Jumper,Wool,100,Woman,White,Knitwear,391,0
2765,009514120461,Cable-Knit Wool-Blend Crewneck Jumper,Denim,100,Woman,Dark Blue,Knitwear,189,0
2766,449191214575,Cable-Knit Wool-Cashmere Cardigan,Denim,100,Woman,Dark Green,Knitwear,409,0
2767,081383332974,Flag Cotton Crewneck Jumper,Flannel,100,Woman,Red,Knitwear,198,0
2768,673947535790,Short-Sleeve Cotton Cricket Jumper,Denim,100,Woman,Green,Knitwear,303,0
2769,732251383405,Logo Crest Wool Crewneck Jumper,Cotton,100,Woman,Blue,Knitwear,192,0
2770,715016211308,Cotton Crewneck Jumper,Leather,100,Woman,Yellow,Knitwear,386,0
2771,212744095527,Cotton Crewneck Jumper,Wool,100,Woman,Orange,Knitwear,424,0
2772,441745768951,Wool Hooded Jumper,Wool,100,Woman,Blue,Knitwear,353,0
2773,277368315906,Aran-Knit Wool-Blend Crewneck Jumper,Cotton,100,Woman,Blue,Knitwear,178,0
2774,617119443753,Slim Fit Cashmere Rollneck,Flannel,100,Woman,Dark Blue,Knitwear,229,0
2775,446137617289,Intarsia-Knit Jacquard Cardigan,Flannel,100,Woman,Green,Knitwear,572,0
2776,269869377273,Aran-Knit Wool-Blend Crewneck Jumper,Other,100,Woman,Dark Green,Knitwear,276,0
2777,719744423583,Plaid Alpaca-Blend Crewneck Jumper,Flannel,100,Woman,Violet,Knitwear,243,0
2778,680754637620,The Ralph & Ricky Bear Jumper,Denim,100,Woman,Blue,Knitwear,214,0
2779,197669591185,Polo Bear Cotton Crewneck Jumper,Wool,100,Woman,Brown,Knitwear,181,0
2780,093761040305,Cable-Knit Wool-Cashmere V-Neck Jumper,Wool,100,Woman,Yellow,Knitwear,305,15
2781,940594182388,Wool Hooded Jumper,Cotton,100,Woman,Camel,Knitwear,322,0
2782,642683006057,Aran-Knit Wool-Blend Crewneck Jumper,Flannel,100,Woman,Dark Green,Knitwear,526,15
2783,947788432200,Wool Hooded Jumper,Other,100,Woman,Green,Knitwear,188,15
2784,534284660644,Fair Isle Wool Half-Zip Jumper,Other,100,Woman,Orange,Knitwear,485,15
2785,416087962882,Short-Sleeve Cotton Cricket Jumper,Leather,100,Woman,Green,Knitwear,165,0
2786,078192127783,Aran-Knit Crewneck Jumper,Cotton,100,Woman,Camel,Knitwear,282,0
2787,922328259877,The Ralph & Ricky Bear Jumper,Flannel,100,Woman,White,Knitwear,563,10
2788,802034471841,Polo Bear Cotton Crewneck Jumper,Wool,100,Woman,White,Knitwear,396,0
2789,368320663195,Intarsia-Knit Jacquard Cardigan,Denim,100,Woman,Blue,Knitwear,376,20
2790,322370606337,Aran-Knit Crewneck Jumper,Wool,100,Woman,Dark Green,Knitwear,170,0
2791,679332085405,Striped Short-Sleeve Jumper,Cotton,100,Woman,Purple,Knitwear,286,0
2792,791901223505,Sequinned Wool-Cashmere Cricket Jumper,Other,100,Woman,Dark Blue,Knitwear,165,0
2793,721809718898,Aran-Knit Wool-Alpaca Roll Neck,Other,100,Woman,Violet,Knitwear,297,0
2794,264233540461,Polo Bear Cotton Crewneck Jumper,Flannel,100,Woman,Black,Knitwear,137,0
2795,304843422085,Wool Shawl-Collar Cardigan,Leather,100,Woman,Other,Knitwear,325,10
2796,777261703903,Fair Isle Wool-Blend Jumper,Other,100,Woman,Yellow,Knitwear,452,20
2797,815710907655,Polo Bear Cotton Crewneck Jumper,Other,100,Woman,Dark Blue,Knitwear,514,0
2798,422049337653,Polo Bear Cotton Crewneck Jumper,Wool,100,Woman,Yellow,Knitwear,264,0
2799,975927857903,Striped Short-Sleeve Jumper,Flannel,100,Woman,Dark Red,Knitwear,482,10
2800,475680129129,Snowflake-Motif Wool Crewneck Jumper,Flannel,100,Woman,Brown,Knitwear,597,0
2801,244584390137,Polo Bear Wool-Cashmere Knit Hoodie,Cotton,100,Woman,Other,Knitwear,245,0
2802,286644968949,Short-Sleeve Cotton Cricket Jumper,Other,100,Woman,Red,Knitwear,301,30
2803,836549403847,Polo Bear Cotton Crewneck Jumper,Wool,100,Woman,Dark Red,Knitwear,246,0
2804,412731374526,Sequinned Wool-Cashmere Cricket Jumper,Other,100,Woman,Dark Green,Knitwear,480,0
2805,760071682742,Plaid Alpaca-Blend Short-Sleeve Jumper,Cotton,100,Woman,Blue,Knitwear,284,0
2806,610243657100,Cable-Knit Wool-Cashmere V-Neck Jumper,Denim,100,Woman,Yellow,Knitwear,445,0
2807,454884311091,PRL x Naiomi Glasses Wool-Blend Jumper,Flannel,100,Woman,Purple,Knitwear,216,0
2808,792697076487,Aran-Knit Crewneck Jumper,Denim,100,Woman,White,Knitwear,431,0
2809,908402220236,Wimbledon Cable-Knit Cotton Jumper,Leather,100,Woman,Purple,Knitwear,378,0
2810,387425240016,Polo Bear Wool-Cashmere Knit Hoodie,Wool,100,Woman,Dark Blue,Knitwear,167,0
2811,710889290029,Aran-Knit Crewneck Jumper,Cotton,100,Woman,Violet,Knitwear,250,0
2812,612116871083,Cable-Knit Wool-Cashmere V-Neck Jumper,Denim,100,Woman,White,Knitwear,411,0
2813,102568719793,Anchor Logo Cable Cashmere Cardigan,Cotton,100,Woman,Camel,Knitwear,456,10
2814,054342968971,Cable-Knit Cotton Crewneck Jumper,Wool,100,Woman,Purple,Knitwear,578,20
2815,337550055939,Striped Cable Wool-Cashmere Cardigan,Denim,100,Woman,Red,Knitwear,219,0
2816,512991268443,Flag Cotton Crewneck Jumper,Other,100,Woman,Dark Green,Knitwear,405,0
2817,006756563182,Cropped Cable Wool-Cashmere Jumper,Denim,100,Woman,Green,Knitwear,127,30
2818,838086639041,Polo Bear French Terry Cardigan,Denim,100,Woman,Purple,Knitwear,407,0
2819,810859863690,Flag Cotton Crewneck Jumper,Leather,100,Woman,Yellow,Knitwear,285,0
2820,326480296892,Classic Fit Cable Wool-Cashmere Jumper,Leather,100,Woman,Green,Knitwear,317,15
2821,900937452255,Cable-Knit Cotton Crewneck Jumper,Other,100,Woman,Orange,Knitwear,498,0
2822,553502606653,Polo Bear Cotton Crewneck Jumper,Leather,100,Woman,Dark Green,Knitwear,199,0
2823,802366586343,Fair Isle Alpaca-Blend Cardigan,Wool,100,Woman,Orange,Knitwear,331,0
2824,467091867403,Palm-Tree-Motif Cable Cotton Jumper,Other,100,Woman,Brown,Knitwear,515,0
2825,825299986869,Cashmere Short-Sleeve Crewneck Jumper,Wool,100,Woman,Red,Knitwear,212,0
2826,017101656832,Pointelle Linen Cardigan,Flannel,100,Woman,Dark Red,Knitwear,240,0
2827,690086901968,Aran-Knit Wool-Alpaca Roll Neck,Flannel,100,Woman,Camel,Knitwear,384,20
2828,180900861661,PRL x Naiomi Glasses Wool-Blend Jumper,Denim,100,Woman,Violet,Knitwear,572,0
2829,941977033089,Polo Bear Cotton Crewneck Jumper,Leather,100,Woman,Red,Knitwear,457,0
2830,631315976694,Polo Bear Cotton Roll-Neck Jumper,Other,100,Woman,Violet,Knitwear,559,0
2831,788645836142,Cable-Knit Cotton Cricket Jumper,Flannel,100,Woman,Dark Green,Knitwear,574,10
2832,334977956114,Fair Isle Wool Half-Zip Jumper,Leather,100,Woman,Black,Knitwear,141,10
2833,604808725082,Anchor Logo Cable Cashmere Cardigan,Leather,100,Woman,Dark Red,Knitwear,377,0
2834,161397593526,Fair Isle Alpaca-Blend Cardigan,Other,100,Woman,Dark Green,Knitwear,493,0
2835,720457312406,Intarsia-Knit Jacquard Cardigan,Flannel,100,Woman,White,Knitwear,414,0
2836,470646285848,Striped Short-Sleeve Jumper,Flannel,100,Woman,Dark Green,Knitwear,463,0
2837,833512037031,Sequinned Wool-Cashmere Cricket Jumper,Other,100,Woman,Camel,Knitwear,323,0
2838,997473335576,Polo Bear French Terry Cardigan,Other,100,Woman,Other,Knitwear,505,30
2839,849042328671,Polo Bear French Terry Cardigan,Denim,100,Woman,Other,Knitwear,539,0
2840,807744507354,Geo-Motif Wool-Blend Jumper,Other,100,Woman,Green,Knitwear,584,0
2841,690261491955,Geo-Motif Wool-Blend Jumper,Cotton,100,Woman,Dark Green,Knitwear,127,0
2842,307709584935,Geo-Motif Wool-Blend Jumper,Other,100,Woman,Brown,Knitwear,275,0
2843,915940117597,Palm-Tree-Motif Cable Cotton Jumper,Other,100,Woman,Black,Knitwear,425,0
2844,718401863808,Classic Fit Cable Wool-Cashmere Jumper,Other,100,Woman,Dark Blue,Knitwear,479,0
2845,828780303244,Wool Hooded Jumper,Other,100,Woman,Dark Red,Knitwear,198,0
2846,828722082803,Aran-Knit Wool-Blend Crewneck Jumper,Leather,100,Woman,Purple,Knitwear,582,0
2847,560767904225,Geo-Motif Wool-Blend Jumper,Denim,100,Woman,Camel,Knitwear,345,10
